,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
336,337,LE ROY LIBERGE MARION,MASSIEUX,7-VE,,0 days 01:32:16.000000000,0 days 00:22:46.000000000,0 days 00:41:55.000000000,0 days 00:27:35.000000000
337,338,CAMARD DOMINIQUE,BOURG EN BRESSE TRIATHLON,124-VE,,0 days 01:32:20.000000000,0 days 00:23:14.000000000,0 days 00:37:31.000000000,0 days 00:31:35.000000000
338,339,LAURENDON STEPHANIE,MONTVERDUN,8-VE,,0 days 01:32:20.000000000,0 days 00:22:49.000000000,0 days 00:37:52.000000000,0 days 00:31:40.000000000
339,340,SERRAZ LIONEL,BRON,173-SE,,0 days 01:32:23.000000000,0 days 00:21:09.000000000,0 days 00:43:35.000000000,0 days 00:27:39.000000000
340,341,CHEVAT CECILE,BRINDAS,9-VE,,0 days 01:32:24.000000000,0 days 00:18:20.000000000,0 days 00:43:32.000000000,0 days 00:30:32.000000000
341,342,BENOIST ERIC,TRIATHLON CLUB DES MONTS DU LYONNAIS,125-VE,,0 days 01:32:49.000000000,0 days 00:21:06.000000000,0 days 00:38:31.000000000,0 days 00:33:12.000000000
342,343,MARECHAL ERIC,GRENOBLE,126-VE,,0 days 01:32:55.000000000,0 days 00:24:02.000000000,0 days 00:39:42.000000000,0 days 00:29:11.000000000
343,344,FRAISSARD SANDRINE,LYON,13-SE,,0 days 01:33:07.000000000,0 days 00:23:37.000000000,0 days 00:38:50.000000000,0 days 00:30:41.000000000
344,345,BEJUY MAXIMIN,VILLEURBANNE,174-SE,,0 days 01:33:11.000000000,0 days 00:20:44.000000000,0 days 00:45:36.000000000,0 days 00:26:52.000000000
345,346,SABOT LAURENCE,ASVEL TRIATHLON,14-SE,,0 days 01:33:15.000000000,0 days 00:22:32.000000000,0 days 00:39:13.000000000,0 days 00:31:30.000000000
346,347,THOREL CHRISTOPHE,GENAS,127-VE,,0 days 01:33:32.000000000,0 days 00:25:03.000000000,0 days 00:39:07.000000000,0 days 00:29:22.000000000
347,348,LE GOFF VINCENT,SOUCIEU EN JARREST,128-VE,,0 days 01:33:39.000000000,0 days 00:23:58.000000000,0 days 00:42:01.000000000,0 days 00:27:40.000000000
348,349,LAPLACE PIERRE-YVES,FRANCHEVILLE,129-VE,,0 days 01:33:40.000000000,0 days 00:22:50.000000000,0 days 00:41:41.000000000,0 days 00:29:09.000000000
349,350,CHAVEROT MAX,LYON,130-VE,,0 days 01:33:41.000000000,0 days 00:21:54.000000000,0 days 00:36:43.000000000,0 days 00:35:04.000000000
350,351,ESPINOSA SYLVIE,CHAPONOST,10-VE,,0 days 01:33:50.000000000,0 days 00:22:18.000000000,0 days 00:42:24.000000000,0 days 00:29:08.000000000
351,352,HERVE GUIREC,VAULX EN VELIN,175-SE,,0 days 01:33:50.000000000,0 days 00:20:49.000000000,0 days 00:47:37.000000000,0 days 00:25:24.000000000
352,353,VIVENS CHRISTIAN,BRIGNAIS,131-VE,,0 days 01:33:50.000000000,0 days 00:21:14.000000000,0 days 00:39:19.000000000,0 days 00:33:18.000000000
353,354,VERNARDET MATHIEU,ANNONAY TRIATHLON,176-SE,,0 days 01:34:07.000000000,0 days 00:17:28.000000000,0 days 00:39:45.000000000,0 days 00:36:53.000000000
354,355,PIALOT FRÉDÉRIC,ASVEL TRIATHLON,132-VE,,0 days 01:34:14.000000000,0 days 00:21:06.000000000,0 days 00:39:49.000000000,0 days 00:33:19.000000000
355,356,GOUBET-WOLFF LARS,OULLINS TRIATHLON,8-JU,,0 days 01:34:39.000000000,0 days 00:22:20.000000000,0 days 00:45:11.000000000,0 days 00:27:09.000000000
356,357,SELLERS SAMANTHA,MORZINE,15-SE,,0 days 01:34:46.000000000,0 days 00:20:50.000000000,0 days 00:44:13.000000000,0 days 00:29:43.000000000
357,358,ROBIN YANN,LA BOISSE,177-SE,,0 days 01:34:57.000000000,0 days 00:23:38.000000000,0 days 00:39:50.000000000,0 days 00:31:30.000000000
358,359,BERTHOUX PHILIPPE,VALENCIN,133-VE,,0 days 01:35:34.000000000,0 days 00:21:50.000000000,0 days 00:41:48.000000000,0 days 00:31:57.000000000
359,360,DENIS JACQUES,RILLIEUX TRIATHLON,178-SE,,0 days 01:35:43.000000000,0 days 00:21:42.000000000,0 days 00:40:11.000000000,0 days 00:33:50.000000000
360,361,VUILLEMIN FRANÇOIS,VILLEURBANNE,179-SE,,0 days 01:35:53.000000000,0 days 00:21:55.000000000,0 days 00:43:54.000000000,0 days 00:30:04.000000000
361,362,PASTOR STEPHANE,VILLENEUVE DE MARC,134-VE,,0 days 01:36:01.000000000,0 days 00:22:54.000000000,0 days 00:41:49.000000000,0 days 00:31:18.000000000
362,363,LAZARELLI MÉLANIE,ST PAUL LES ROMANS,16-SE,,0 days 01:36:07.000000000,0 days 00:21:05.000000000,0 days 00:43:56.000000000,0 days 00:31:06.000000000
363,364,MICHEL CAROLINE,LYON,17-SE,,0 days 01:36:09.000000000,0 days 00:21:19.000000000,0 days 00:45:02.000000000,0 days 00:29:47.000000000
364,365,LOUVAT PATRICK,GENAS,135-VE,,0 days 01:36:28.000000000,0 days 00:21:47.000000000,0 days 00:42:00.000000000,0 days 00:32:41.000000000
365,366,MARREL WINONA,SAINTE FOY LÈS LYON,11-VE,,0 days 01:36:32.000000000,0 days 00:22:59.000000000,0 days 00:46:00.000000000,0 days 00:27:34.000000000
366,367,LAGNEAU FRÉDÉRIC,VÉNISSIEUX,180-SE,,0 days 01:36:41.000000000,0 days 00:15:32.000000000,0 days 00:54:33.000000000,0 days 00:26:35.000000000
367,368,TORRECILLAS JULIEN,VOURLES,181-SE,,0 days 01:36:41.000000000,0 days 00:23:50.000000000,0 days 00:41:39.000000000,0 days 00:31:11.000000000
368,369,SAUNAL BENJAMIN,GENAS,13-CA,,0 days 01:36:45.000000000,0 days 00:23:59.000000000,0 days 00:43:34.000000000,0 days 00:29:12.000000000
369,370,RIVET STEPHANE,LYON,136-VE,,0 days 01:37:04.000000000,0 days 00:20:50.000000000,0 days 00:48:13.000000000,0 days 00:28:01.000000000
370,371,GUIMERA VINCENT,LYON,182-SE,,0 days 01:37:07.000000000,0 days 00:21:17.000000000,0 days 00:44:34.000000000,0 days 00:31:16.000000000
371,372,SAUDER MARINA,CRAPONNE,18-SE,,0 days 01:37:19.000000000,0 days 00:22:39.000000000,0 days 00:44:39.000000000,0 days 00:30:01.000000000
