,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
128,129,ISERABLE RAPHAEL,[38] NON LICENCIÉ,22 S3M,,0 days 01:25:35.000000000,0 days 00:17:12.000000000,0 days 00:42:18.000000000,0 days 00:26:06.000000000
129,130,BOUCHUT OLIVIER,[42] TCML,29 V1M,,0 days 01:25:37.000000000,0 days 00:18:15.000000000,0 days 00:41:58.000000000,0 days 00:25:25.000000000
130,131,FLESCH FRANCIS,[69] TCML,30 V1M,,0 days 01:25:43.000000000,0 days 00:14:21.000000000,,
131,132,MARCOU STEPHANE,[26] VALENCE TRIATHLON,14 V2M,,0 days 01:26:06.000000000,0 days 00:17:20.000000000,0 days 00:42:45.000000000,0 days 00:26:02.000000000
132,133,ROLLAND NICOLAS,[38] MACH3 TRIATHLON,23 S3M,,0 days 01:26:10.000000000,0 days 00:14:44.000000000,0 days 00:44:33.000000000,0 days 00:26:54.000000000
133,134,ROUSSET OLIVIER,[73] NON LICENCIÉ,16 S1M,,0 days 01:26:16.000000000,0 days 00:15:27.000000000,0 days 00:40:38.000000000,0 days 00:30:12.000000000
134,135,PERRIN PIERRE-LOUIS,[69] NON LICENCIÉ,17 S1M,,0 days 01:26:25.000000000,0 days 00:12:19.000000000,0 days 00:47:42.000000000,0 days 00:26:25.000000000
135,136,???????? CLAUDE,NON LICENCIÉ,15 V2M,,0 days 01:26:38.000000000,0 days 00:16:02.000000000,0 days 00:43:41.000000000,0 days 00:26:56.000000000
136,137,VERDIER JACQUES,[26] VALENCE TRIATHLON,3 V5M,,0 days 01:26:49.000000000,0 days 00:16:10.000000000,0 days 00:45:29.000000000,0 days 00:25:12.000000000
137,138,PERUZZO DANIEL,GUC TRIATHLON,7 V3M,,0 days 01:27:34.000000000,0 days 00:18:20.000000000,0 days 00:43:11.000000000,0 days 00:26:04.000000000
138,139,DO NASCIMENTO ALEXIS,[07] VALENCE TRIATHLON,2 CAM,,0 days 01:28:33.000000000,0 days 00:15:46.000000000,0 days 00:46:14.000000000,0 days 00:26:34.000000000
139,140,MARTEL ALEXANDRE,[26] NON LICENCIÉ,18 S1M,,0 days 01:28:44.000000000,0 days 00:14:36.000000000,0 days 00:45:55.000000000,0 days 00:28:14.000000000
140,141,BAUDRIER ELODIE,[26] VALENCE TRIATHLON,2 S2F,,0 days 01:29:36.000000000,0 days 00:14:09.000000000,0 days 00:47:30.000000000,0 days 00:27:58.000000000
141,142,VABRE DIDIER,[07] TOBESPORT,8 V3M,,0 days 01:30:05.000000000,0 days 00:16:59.000000000,0 days 00:43:18.000000000,0 days 00:29:50.000000000
142,143,VERDAUD ANTONY,NON LICENCIÉ,31 V1M,,0 days 01:30:06.000000000,0 days 00:15:19.000000000,0 days 00:02:13.000000000,0 days 01:12:35.000000000
143,144,SARDIN PATRICK,[26] NON LICENCIÉ,16 V2M,,0 days 01:30:23.000000000,0 days 00:15:36.000000000,0 days 00:45:25.000000000,0 days 00:29:23.000000000
144,145,GIRARDET JIMMY,[21] CHENOVE TRIATHLON CLUB,24 S3M,,0 days 01:30:44.000000000,0 days 00:16:46.000000000,0 days 00:45:42.000000000,0 days 00:28:18.000000000
