,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
140,141,VIAL,NON LICENCIE,V1M (29.),M,0 days 01:52:27.000000000,0 days 00:19:38.000000000,0 days 01:02:50.000000000,0 days 00:30:00.000000000
141,142,JARGOT,NON LICENCIE,S2M (5.),M,0 days 01:52:27.000000000,0 days 00:19:38.000000000,0 days 01:06:47.000000000,0 days 00:26:02.000000000
142,143,CECCALDI,NON LICENCIE,V2M (15.),M,0 days 01:52:48.000000000,0 days 00:21:35.000000000,0 days 01:05:02.000000000,0 days 00:26:12.000000000
143,144,CARTIER,NON LICENCIE,V2M (16.),M,0 days 01:53:17.000000000,0 days 00:25:06.000000000,0 days 01:01:29.000000000,0 days 00:26:42.000000000
144,145,LORRET,NON LICENCIE,S4M (27.),M,0 days 01:53:22.000000000,0 days 00:25:23.000000000,0 days 01:03:01.000000000,0 days 00:24:59.000000000
145,146,REGENT,TRIALP MOIRANS,V1F (7.),F,0 days 01:53:49.000000000,0 days 00:20:08.000000000,0 days 01:04:58.000000000,0 days 00:28:44.000000000
146,147,DAVID,APA,V4M (3.),M,0 days 01:54:03.000000000,0 days 00:22:41.000000000,0 days 01:04:24.000000000,0 days 00:26:59.000000000
147,148,RIFFARD,NON LICENCIE,S3F (3.),F,0 days 01:54:20.000000000,0 days 00:20:40.000000000,0 days 01:07:47.000000000,0 days 00:25:54.000000000
148,149,PICOT,AST,S4M (28.),M,0 days 01:54:26.000000000,0 days 00:16:48.000000000,0 days 01:07:29.000000000,0 days 00:30:10.000000000
149,150,GUILLERMET,TRISALEVE,V4M (4.),M,0 days 01:54:32.000000000,0 days 00:18:06.000000000,0 days 01:05:22.000000000,0 days 00:31:05.000000000
150,151,GRIVA,NON LICENCIE,V2M (17.),M,0 days 01:54:37.000000000,0 days 00:22:21.000000000,0 days 01:03:46.000000000,0 days 00:28:30.000000000
151,152,RIBAUD,ST PRIEST TRIATHLON,V2F (1.),F,0 days 01:54:49.000000000,0 days 00:18:32.000000000,0 days 01:09:49.000000000,0 days 00:26:29.000000000
152,153,CARLE,APA,V4M (5.),M,0 days 01:54:59.000000000,0 days 00:23:37.000000000,0 days 01:04:02.000000000,0 days 00:27:22.000000000
153,154,CASSAZ,NON LICENCIE,S4M (29.),M,0 days 01:55:20.000000000,0 days 00:23:54.000000000,0 days 01:03:34.000000000,0 days 00:27:53.000000000
154,155,POUPELLOZ,AMICALE PÉDESTRE DE L ARCLUSAZ,V3M (7.),M,0 days 01:55:32.000000000,0 days 00:23:36.000000000,0 days 01:06:02.000000000,0 days 00:25:56.000000000
155,156,VAREILLE,NON LICENCIE,V2F (2.),F,0 days 01:55:59.000000000,0 days 00:21:38.000000000,0 days 01:04:28.000000000,0 days 00:29:54.000000000
156,157,ESCANDE,AMICALE PÉDESTRE DE L ARCLUSAZ,S4M (30.),M,0 days 01:56:16.000000000,0 days 00:21:56.000000000,0 days 01:05:58.000000000,0 days 00:28:23.000000000
