,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
11,12,DODET LAURENT,TEAM MERMILLOD TRIATHLON,3 S4M,M,0 days 02:18:43.000000000,0 days 00:22:24.000000000,0 days 01:20:26.000000000,0 days 00:35:54.000000000
12,13,RABASTE GUILLAUME,AIX SAVOIE TRIATHLON,4 S1M,M,0 days 02:18:45.000000000,0 days 00:22:43.000000000,0 days 01:20:56.000000000,0 days 00:35:07.000000000
13,14,WITH DAMIEN,TEAM MERMILLOD TRIATHLON,2 S2M,M,0 days 02:20:10.000000000,0 days 00:19:07.000000000,0 days 01:21:16.000000000,0 days 00:39:48.000000000
14,15,RICHARD JEAN-BAPTISTE,ES NANTERRE TRIATHLON,4 S4M,M,0 days 02:20:30.000000000,0 days 00:20:33.000000000,0 days 01:22:45.000000000,0 days 00:37:13.000000000
15,16,CHATELAIN MAURICE,TEAM MERMILLOD TRIATHLON,5 S1M,M,0 days 02:21:06.000000000,0 days 00:23:04.000000000,0 days 01:21:26.000000000,0 days 00:36:37.000000000
16,17,MARET EDOUARD,SWISS TRIATHLON,5 S4M,M,0 days 02:21:19.000000000,0 days 00:24:55.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
17,18,ROUDEAU FABIEN,AIX SAVOIE TRIATHLON,2 S3M,M,0 days 02:21:29.000000000,0 days 00:21:01.000000000,0 days 01:21:31.000000000,0 days 00:38:58.000000000
18,19,BAXTER GRAHAM,RUMBO FIJO,1 V2M,M,0 days 02:21:34.000000000,0 days 00:23:13.000000000,0 days 01:20:06.000000000,0 days 00:38:16.000000000
19,20,ARNAUD CÉDRIC,ALLIGATORS SEYNOD TRIATHLON,6 S4M,M,0 days 02:21:41.000000000,0 days 00:21:58.000000000,0 days 01:21:38.000000000,0 days 00:38:05.000000000
20,21,CHARROL BERNARD,VALENCE TRIATHLON,4 V1M,M,0 days 02:21:49.000000000,0 days 00:23:57.000000000,0 days 01:21:34.000000000,0 days 00:36:19.000000000
21,22,MARCOCCI MAURO,SDS,7 S4M,M,0 days 02:22:03.000000000,0 days 00:22:46.000000000,0 days 01:23:18.000000000,0 days 00:36:00.000000000
22,23,BRYCZMAN PHILIPPE,VALENCE TRIATHLON,5 V1M,M,0 days 02:22:04.000000000,0 days 00:21:54.000000000,0 days 01:22:01.000000000,0 days 00:38:10.000000000
23,24,VOGEL NICOLAS,GUC TRIATHLON,3 S2M,M,0 days 02:22:22.000000000,0 days 00:23:46.000000000,0 days 01:22:23.000000000,0 days 00:36:14.000000000
24,25,WHITE LAURENT,TEAM MERMILLOD TRIATHLON,3 S3M,M,0 days 02:22:29.000000000,0 days 00:23:40.000000000,0 days 01:20:24.000000000,0 days 00:38:25.000000000
25,26,FAURAX WILLIAM,CHAMBERY TRIATHLON,6 V1M,M,0 days 02:22:30.000000000,0 days 00:22:34.000000000,0 days 01:20:52.000000000,0 days 00:39:05.000000000
26,27,GUERRET THIERRY,TRISALEVE ANNEMASSE,2 V2M,M,0 days 02:22:47.000000000,0 days 00:19:35.000000000,0 days 01:22:46.000000000,0 days 00:40:26.000000000
27,28,BRODZKI IVAN,TRISALEVE ANNEMASSE,4 S3M,M,0 days 02:22:58.000000000,0 days 00:21:13.000000000,0 days 01:22:53.000000000,0 days 00:38:53.000000000
28,29,GENEWE VALENTIN,BESANCON TRIATHLON,6 S1M,M,0 days 02:22:59.000000000,0 days 00:19:29.000000000,0 days 01:23:31.000000000,0 days 00:40:01.000000000
29,30,GRISON OLIVIER,CRV LYON TRIATHLON,4 S2M,M,0 days 02:23:02.000000000,0 days 00:24:18.000000000,0 days 01:22:52.000000000,0 days 00:35:52.000000000
30,31,BIRAT JEAN-MARC,ASVEL TRIATHLON,5 S3M,M,0 days 02:23:17.000000000,0 days 00:22:43.000000000,0 days 01:23:32.000000000,0 days 00:37:03.000000000
31,32,FOUGERES MATHIEU,FONTANIL TRIATHLON,7 V1M,M,0 days 02:23:29.000000000,0 days 00:20:32.000000000,0 days 01:25:16.000000000,0 days 00:37:42.000000000
32,33,LADET ROMARIC,VERSAILLES TRIATHLON,6 S3M,M,0 days 02:23:34.000000000,0 days 00:26:08.000000000,0 days 01:22:07.000000000,0 days 00:35:20.000000000
33,34,DESROY CHRISTOPHE,SAINT PRIEST TRIATHLON,8 S4M,M,0 days 02:23:45.000000000,0 days 00:22:45.000000000,0 days 01:22:59.000000000,0 days 00:38:02.000000000
34,35,PION JULIEN,AIX SAVOIE TRIATHLON,5 S2M,M,0 days 02:24:36.000000000,0 days 00:25:13.000000000,0 days 01:19:30.000000000,0 days 00:39:53.000000000
35,36,BAPTISTE BENOIT,TOS TROYES TRIATHLON,6 S2M,M,0 days 02:24:55.000000000,0 days 00:24:02.000000000,0 days 01:20:54.000000000,0 days 00:40:01.000000000
36,37,SILBERMANN THOMAS,ASM SAINT-ETIENNE TRIATHLON 42,7 S1M,M,0 days 02:25:13.000000000,0 days 00:24:43.000000000,0 days 01:22:47.000000000,0 days 00:37:44.000000000
37,38,BRUN BENJAMIN,AL ECHIROLLES TRIATHLON,7 S3M,M,0 days 02:25:15.000000000,0 days 00:21:15.000000000,0 days 01:25:10.000000000,0 days 00:38:51.000000000
38,39,AMADORI FRANCK,TEAM TRIATHLON ROQUEBRUNE,8 V1M,M,0 days 02:25:17.000000000,0 days 00:25:49.000000000,0 days 01:21:30.000000000,0 days 00:37:59.000000000
39,40,PHILIBERT ERIC,AIX SAVOIE TRIATHLON,9 S4M,M,0 days 02:25:19.000000000,0 days 00:22:43.000000000,0 days 01:23:51.000000000,0 days 00:38:46.000000000
40,41,LE METAYER WILLIAM,PAYS DE MONTBELIARD TRIATHLON,10 S4M,M,0 days 02:25:33.000000000,0 days 00:24:45.000000000,0 days 01:22:59.000000000,0 days 00:37:50.000000000
41,42,COGNE JULIEN,ES NANTERRE TRIATHLON,11 S4M,M,0 days 02:25:38.000000000,0 days 00:24:09.000000000,0 days 01:23:23.000000000,0 days 00:38:08.000000000
42,43,VALENTINO LUDOVIC,VALLONS DE LA TOUR TRIATHLON,7 S2M,M,0 days 02:25:39.000000000,0 days 00:20:54.000000000,0 days 01:24:06.000000000,0 days 00:40:39.000000000
43,44,KRIZAN ALEXANDRE,PUBLIER TRIATHLON,8 S2M,M,0 days 02:25:45.000000000,0 days 00:23:11.000000000,0 days 01:26:48.000000000,0 days 00:35:47.000000000
44,45,DROUHARD AURÉLIEN,CHAMBERY TRIATHLON,9 S2M,M,0 days 02:26:11.000000000,0 days 00:28:44.000000000,0 days 01:21:10.000000000,0 days 00:36:18.000000000
45,46,FUSS JEAN-PATRICK,ALLIGATORS SEYNOD TRIATHLON,10 S2M,M,0 days 02:26:29.000000000,0 days 00:24:27.000000000,0 days 01:24:47.000000000,0 days 00:37:16.000000000
46,47,GESLAND MICKAEL,VALLONS DE LA TOUR TRIATHLON,8 S3M,M,0 days 02:26:32.000000000,0 days 00:24:54.000000000,0 days 01:22:57.000000000,0 days 00:38:42.000000000
47,48,DOLLE BRICE,ROMANS TRIATHLON,9 S3M,M,0 days 02:26:34.000000000,0 days 00:24:28.000000000,0 days 01:24:28.000000000,0 days 00:37:38.000000000
48,49,MARTIN NICOLAS,TRISALEVE ANNEMASSE,12 S4M,M,0 days 02:26:36.000000000,0 days 00:23:42.000000000,0 days 01:23:00.000000000,0 days 00:39:55.000000000
49,50,ROUILLARD MARTIN MARTIN,ST LAMBERT,9 V1M,M,0 days 02:26:38.000000000,0 days 00:21:03.000000000,0 days 01:27:05.000000000,0 days 00:38:31.000000000
50,51,MARTEL JERÔME,VALENCE TRIATHLON,13 S4M,M,0 days 02:26:41.000000000,0 days 00:21:57.000000000,0 days 01:26:43.000000000,0 days 00:38:02.000000000
