,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
83,84,LOIC VAISSIERE,AIX SAVOIE TRIATHLON,V1M (16),M,0 days 02:16:43.000000000,0 days 00:26:11.000000000,0 days 01:10:54.000000000,0 days 00:39:38.000000000
84,85,BENOIT MALECOT,CHAMBERY TRIATHLON,V1M (17),M,0 days 02:16:49.000000000,0 days 00:22:42.000000000,0 days 01:10:22.000000000,0 days 00:43:45.000000000
85,86,THIERRY DEYRES,A L ECHIROLLES TRIATHLON,S4M (15),M,0 days 02:16:49.000000000,0 days 00:26:51.000000000,0 days 01:07:43.000000000,0 days 00:42:17.000000000
86,87,PHILIPPE PERROUX,TEAM MERMILLOD TRIATHLON,V2M (11),M,0 days 02:16:51.000000000,0 days 00:25:18.000000000,0 days 01:11:59.000000000,0 days 00:39:35.000000000
87,88,FRANCK CASTILLE,NON LICENCIE,V1M (18),M,0 days 02:17:05.000000000,0 days 00:23:51.000000000,0 days 01:13:16.000000000,0 days 00:39:59.000000000
88,89,JORIS BERTHOD,TRISPIRIDON OYONNAX,S2M (11),M,0 days 02:17:29.000000000,0 days 00:27:08.000000000,0 days 01:09:29.000000000,0 days 00:40:53.000000000
89,90,LAURENT JOURDAN,AIX SAVOIE TRIATHLON,V2M (12),M,0 days 02:17:33.000000000,0 days 00:26:15.000000000,0 days 01:11:53.000000000,0 days 00:39:27.000000000
90,91,JÉRÔME FOURCADE,MACH 3 TRIATHLON,S4M (16),M,0 days 02:17:38.000000000,0 days 00:24:04.000000000,0 days 01:11:00.000000000,0 days 00:42:35.000000000
91,92,ARNAUD ROSTAND,LES HYDROS ANNECY TRIATHLON,S2M (12),M,0 days 02:17:39.000000000,0 days 00:26:27.000000000,0 days 01:12:19.000000000,0 days 00:38:55.000000000
92,93,EVANNE BLANCHARD,ASVEL TRIATHLON,S1F (1),F,0 days 02:17:50.000000000,0 days 00:23:52.000000000,0 days 01:12:13.000000000,0 days 00:41:46.000000000
93,94,LUDOVIC PIOLI,TOBESPORT,S4M (17),M,0 days 02:17:52.000000000,0 days 00:27:17.000000000,0 days 01:12:14.000000000,0 days 00:38:21.000000000
94,95,STÉPHANE PIOLI,TOBESPORT,S3M (13),M,0 days 02:17:52.000000000,0 days 00:28:48.000000000,0 days 01:13:04.000000000,0 days 00:36:00.000000000
95,96,DIDIER JEGOU,TRISALEVE ANNEMASSE,V2M (13),M,0 days 02:18:25.000000000,0 days 00:27:33.000000000,0 days 01:12:19.000000000,0 days 00:38:33.000000000
96,97,SANDY ROSSAT,SAINT PRIEST TRIATHLON,S4F (1),F,0 days 02:18:30.000000000,0 days 00:27:26.000000000,,
97,98,MATTHIEU VENET,BOURG EN BRESSE TRIATHLON,S4M (18),M,0 days 02:18:41.000000000,0 days 00:20:57.000000000,0 days 01:20:03.000000000,0 days 00:37:41.000000000
98,99,PATRICK ROD,NON LICENCIE,V1M (19),M,0 days 02:18:41.000000000,0 days 00:25:58.000000000,0 days 01:16:23.000000000,0 days 00:36:21.000000000
