,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
94,95,GEOFFRAY NAIS,CRV LYON TRIATHLON,S2F (2),F,0 days 01:26:58.000000000,0 days 00:12:01.000000000,0 days 00:50:24.000000000,0 days 00:22:56.000000000
95,96,BRUNET GEORGES,LES ALLIGATORS SEYNOD TRIATHLON,V1M (16),M,0 days 01:26:58.000000000,0 days 00:11:51.000000000,0 days 00:47:36.000000000,0 days 00:25:39.000000000
96,97,BURNELL RICHARD,FREMANTLE,V4M (3),M,0 days 01:27:04.000000000,0 days 00:13:54.000000000,0 days 00:48:46.000000000,0 days 00:22:44.000000000
97,98,PHILIP SYLVAIN,TRISPIRIDON OYONNAX,V1M (17),M,0 days 01:27:08.000000000,0 days 00:16:11.000000000,0 days 00:45:27.000000000,0 days 00:23:39.000000000
98,99,VIGUIER CAROLINE,LES MILLE PATTES TRIATHLON,V1F (1),F,0 days 01:27:08.000000000,0 days 00:14:35.000000000,0 days 00:47:46.000000000,0 days 00:23:06.000000000
99,100,GAUDILLAT PHILIPPE,FONTANIL TRIATHLON,V3M (5),M,0 days 01:27:15.000000000,0 days 00:15:40.000000000,0 days 00:48:00.000000000,0 days 00:22:05.000000000
100,101,LEROUX ARNAUD,LES ALLIGATORS SEYNOD TRIATHLON,S4M (14),M,0 days 01:27:20.000000000,0 days 00:15:30.000000000,0 days 00:46:47.000000000,0 days 00:23:03.000000000
101,102,GANEVAL FANCK,NON LICENCIE,S3M (15),M,0 days 01:27:27.000000000,0 days 00:15:19.000000000,0 days 00:45:26.000000000,0 days 00:24:45.000000000
102,103,DECOMBARD ALEXANDRE,LEMAN TRIATHLON CLUB,S4M (15),M,0 days 01:27:31.000000000,0 days 00:16:47.000000000,0 days 00:47:33.000000000,0 days 00:21:57.000000000
103,104,CHABANE BENOIT,NON LICENCIE,S1M (16),M,0 days 01:27:40.000000000,0 days 00:15:31.000000000,0 days 00:45:57.000000000,0 days 00:24:08.000000000
