,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
214,215,VINCENDON RENAUD,TRIATHLON CLUB GENÈVE,V1M (46),M,0 days 05:18:45.000000000,0 days 00:24:53.000000000,0 days 03:00:42.000000000,0 days 01:53:11.000000000
215,216,PEREZ PASCAL,TEAM MERMILLOD TRIATHLON,V3M (13),M,0 days 05:19:24.000000000,0 days 00:25:08.000000000,0 days 03:03:30.000000000,0 days 01:50:47.000000000
216,217,GIROD ALAIN,CN PONTARLIER TRIATHLON,V3M (14),M,0 days 05:19:56.000000000,0 days 00:36:48.000000000,0 days 02:52:24.000000000,0 days 01:50:45.000000000
217,218,BEAUCHEF LAURENT,ALBERTVILLE TARENTAISE TRIATHLON,V1M (47),M,0 days 05:21:32.000000000,0 days 00:25:24.000000000,0 days 02:55:10.000000000,0 days 02:00:59.000000000
218,219,VALLET YANNICK,FREE IRON TEAM,S2M (18),M,0 days 05:22:25.000000000,0 days 00:25:37.000000000,0 days 03:10:27.000000000,0 days 01:46:22.000000000
219,220,CANNET GILLES,FREE IRON TEAM,V3M (15),M,0 days 05:22:25.000000000,0 days 00:32:04.000000000,0 days 03:14:29.000000000,0 days 01:35:53.000000000
220,221,LEFEBVRE XAVIER,PUBLIER TRIATHLON,V1M (48),M,0 days 05:23:14.000000000,0 days 00:25:43.000000000,0 days 03:09:20.000000000,0 days 01:48:12.000000000
221,222,FRNO CEDRIC,ASVEL TRIATHLON,S4M (41),M,0 days 05:23:34.000000000,0 days 00:22:00.000000000,0 days 03:12:12.000000000,0 days 01:49:23.000000000
222,223,MILLIER FRANCOIS,USCPCA RP,V1M (49),M,0 days 05:23:49.000000000,0 days 00:29:59.000000000,0 days 03:16:16.000000000,0 days 01:37:35.000000000
223,224,LAGER RAPHAEL,ASVEL TRIATHLON,V1M (50),M,0 days 05:24:07.000000000,0 days 00:26:04.000000000,0 days 02:49:32.000000000,0 days 02:08:32.000000000
224,225,MOUNIER CHRISTOPHE,LES ANGLES TRIATHLON,V1M (51),M,0 days 05:24:27.000000000,0 days 00:28:16.000000000,0 days 02:59:49.000000000,0 days 01:56:23.000000000
225,226,NOEL VINCENT,MEUDON TRI,V4M (6),M,0 days 05:25:51.000000000,0 days 00:24:43.000000000,0 days 03:23:11.000000000,0 days 01:37:58.000000000
226,227,GAUFFRENET AURELIEN,TRISALEVE ANNEMASSE,S3M (48),M,0 days 05:26:22.000000000,0 days 00:24:58.000000000,0 days 03:11:58.000000000,0 days 01:49:28.000000000
227,228,PRUVOT PASCAL,MONT BLANC TRIATHLON,V4M (7),M,0 days 05:26:24.000000000,0 days 00:32:02.000000000,0 days 03:10:08.000000000,0 days 01:44:15.000000000
228,229,PETIOT SABINE,TRISALEVE ANNEMASSE,S3F (3),F,0 days 05:27:32.000000000,0 days 00:27:04.000000000,0 days 03:13:58.000000000,0 days 01:46:31.000000000
229,230,BRETIN SIMON,RILLIEUX TRIATHLON,V5M (3),M,0 days 05:28:49.000000000,0 days 00:35:18.000000000,0 days 03:13:54.000000000,0 days 01:39:37.000000000
230,231,GOLFIER CHRISTOPHE,TRIALP MOIRANS,V3M (16),M,0 days 05:29:04.000000000,0 days 00:27:57.000000000,0 days 03:20:24.000000000,0 days 01:40:44.000000000
231,232,URTH BRUNO,ASMSE TRI 42,V3M (17),M,0 days 05:29:27.000000000,0 days 00:27:21.000000000,,
232,233,DELACROIX RAPHAEL,TRISPIRIDON OYONNAX,V2M (29),M,0 days 05:29:30.000000000,0 days 00:27:05.000000000,0 days 02:57:41.000000000,0 days 02:04:44.000000000
233,234,LE COSSEC MARTIN,PUBLIER TRIATHLON,S3M (49),M,0 days 05:31:12.000000000,0 days 00:28:20.000000000,0 days 03:09:17.000000000,0 days 01:53:35.000000000
234,235,BERARD PATRICK,ALÉS TRIATHLON,V4M (8),M,0 days 05:33:00.000000000,0 days 00:27:48.000000000,0 days 03:14:52.000000000,0 days 01:50:21.000000000
235,236,ROSSIGNOL FRANÇOIS,MACH 3 TRIATHLON,V4M (9),M,0 days 05:35:23.000000000,0 days 00:31:11.000000000,0 days 03:08:54.000000000,0 days 01:55:19.000000000
236,237,SHAW KENNETH,SAINT PRIEST TRIATHLON,V4M (10),M,0 days 05:36:19.000000000,0 days 00:26:54.000000000,0 days 03:18:10.000000000,0 days 01:51:16.000000000
237,238,POCHON GUILLAUME,FREE IRON TEAM,S3M (50),M,0 days 05:38:35.000000000,0 days 00:31:32.000000000,0 days 03:38:17.000000000,0 days 01:28:47.000000000
238,239,DESSINGES HENRI,ACO TRIATHLON,V1M (52),M,0 days 05:38:38.000000000,0 days 00:32:41.000000000,0 days 03:28:16.000000000,0 days 01:37:41.000000000
239,240,MARIN-CUDRAZ DELPHINE,TRISALEVE ANNEMASSE,S4F (1),F,0 days 05:38:55.000000000,0 days 00:28:21.000000000,0 days 03:10:24.000000000,0 days 02:00:11.000000000
240,241,WEPPE FLORENT,NON LICENCIE,S3M (51),M,0 days 05:39:20.000000000,0 days 00:33:47.000000000,0 days 03:22:30.000000000,0 days 01:43:04.000000000
241,242,FAYE BRUNO,SENS TRIATHLON,V1M (53),M,0 days 05:45:43.000000000,0 days 00:28:12.000000000,0 days 03:10:35.000000000,0 days 02:06:57.000000000
242,243,PICARDAT AURELIEN,ASVEL TRIATHLON,S3M (52),M,0 days 05:46:40.000000000,0 days 00:31:02.000000000,0 days 03:21:59.000000000,0 days 01:53:40.000000000
243,244,VERVOITTE THIERRY,A L ECHIROLLES TRIATHLON,V1M (54),M,0 days 05:47:56.000000000,0 days 00:32:59.000000000,0 days 03:26:58.000000000,0 days 01:48:00.000000000
244,245,BLANCHARD PASCAL,OLYMPIC NICE NATATION,V2M (30),M,0 days 05:48:26.000000000,0 days 00:36:09.000000000,0 days 03:08:00.000000000,0 days 02:04:17.000000000
245,246,DONY KARINE,CRV LYON TRIATHLON,S3F (4),F,0 days 05:52:35.000000000,0 days 00:28:23.000000000,0 days 03:40:42.000000000,0 days 01:43:31.000000000
246,247,ESSOE MICHEL,NON LICENCIE,S2M (19),M,0 days 05:52:43.000000000,0 days 00:32:11.000000000,0 days 03:28:21.000000000,0 days 01:52:11.000000000
247,248,BOUYSSOU HENRI,DIJON SINGLETRACK,V2M (31),M,0 days 05:53:30.000000000,0 days 00:30:45.000000000,0 days 03:29:17.000000000,0 days 01:53:29.000000000
248,249,FONTAINE GUILLAUME,BOURG EN BRESSE TRIATHLON,S3M (53),M,0 days 05:54:32.000000000,0 days 00:24:33.000000000,0 days 03:25:10.000000000,0 days 02:04:50.000000000
249,250,VILLENEUVE STÉPHANE,TRISALEVE ANNEMASSE,V1M (55),M,0 days 06:02:28.000000000,0 days 00:24:31.000000000,0 days 03:27:44.000000000,0 days 02:10:13.000000000
250,251,SUBRIN DIDIER,MACH 3 TRIATHLON,V1M (56),M,0 days 06:03:39.000000000,0 days 00:28:26.000000000,0 days 03:32:36.000000000,0 days 02:02:37.000000000
251,252,VARIGAULT JEAN-CLAUDE,MONTELIMAR TRIATHLON,V3M (18),M,0 days 07:02:46.000000000,0 days 00:37:44.000000000,0 days 04:11:45.000000000,0 days 02:13:18.000000000
252,999,ARDOINO MAGALI,TRISALEVE ANNEMASSE,S4F,F,,0 days 00:24:10.000000000,,
253,999,KOLACZEK LUDOVIC,NON LICENCIE,S4M,M,,0 days 00:27:43.000000000,,
254,999,COUZON THIERRY,SENS TRIATHLON,V4M,M,,0 days 00:32:26.000000000,,
255,999,PASTEUR ROBIN,SAINT RAPHAEL TRIATHLON,S1M,M,,0 days 17:21:00.000000000,,
256,999,JEANNIN MARINE,RILLIEUX TRIATHLON,S2F,F,,0 days 00:26:39.000000000,0 days 03:01:41.000000000,
257,999,SEGURA CHRISTOPHE,RILLIEUX TRIATHLON,V1M,M,,0 days 00:28:24.000000000,0 days 02:31:46.000000000,
258,999,WOLFFHUGEL ERIC,RILLIEUX TRIATHLON,V4M,M,,,,
259,999,DUBS ARNAUD,FAST GUEBWILLER,S2M,M,,0 days 00:21:41.000000000,,
260,999,GREGOIRE NICOLAS,DIJON TRIATHLON,S2M,M,,0 days 00:24:06.000000000,0 days 02:48:40.000000000,
261,999,VERINGMEIER WERNER,CRV LYON TRIATHLON,V2M,M,,0 days 00:24:53.000000000,0 days 03:03:18.000000000,
262,999,BERTRAND DAVID,CN PONTARLIER TRIATHLON,V1M,M,,0 days 00:26:19.000000000,0 days 03:08:48.000000000,
263,999,ROY PHILIPPE,CN PONTARLIER TRIATHLON,V2M,M,,0 days 00:25:58.000000000,0 days 02:49:55.000000000,
264,999,LEROUX GUILLAUME,TEAM MERMILLOD TRIATHLON,S2M,M,,0 days 00:25:06.000000000,,
265,999,BELVILLE EMERIC,AIX SAVOIE TRIATHLON,S1M,M,,0 days 00:24:41.000000000,0 days 02:46:14.000000000,
